
1/4	QUANTITY
cup	UNIT
chili	NAME
powder	O

1	QUANTITY
cup	UNIT
dried	NAME
chow	NAME
mein	NAME
noodle	NAME

1	QUANTITY
1/2	QUANTITY
Teaspoon	UNIT
Chili	NAME
Powder	O

2	O
cups/500	O
ml	O
beer	NAME

1	QUANTITY
beef	NAME
flank	NAME
steak	NAME

2	QUANTITY
c.	UNIT
finely	O
chopped	O
mushrooms	NAME

1	QUANTITY
1/2	QUANTITY
tbsp.	UNIT
minced	O
fresh	O
ginger	NAME

1	QUANTITY
cup	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
-LRB-	O
4	QUANTITY
ounces	UNIT
-RRB-	O
shredded	O
cheddar	NAME
cheese	NAME
,	O
divided	O

1/2	QUANTITY
cup	UNIT
light	NAME
sour	NAME
cream	NAME

1 1/2	QUANTITY
to	QUANTITY
2	QUANTITY
tablespoons	UNIT
butter	NAME

1	QUANTITY
green	NAME
pepper	NAME

1	QUANTITY
cinnamon	NAME
stick	UNIT
crushed	O

2	QUANTITY
medium	UNIT
zucchini	NAME

Salt	NAME
and	O
pepper	NAME

olive	NAME
oil	NAME

8	QUANTITY
Italian	NAME
rolls	NAME

8	QUANTITY
warm	O
flour	NAME
tortillas	NAME

1/2	QUANTITY
tsp.	UNIT
ground	O
cinnamon	NAME

2	QUANTITY
tbsp.	UNIT
rice	NAME
vinegar	NAME

4	QUANTITY
dried	NAME
bay	NAME
leaves	NAME
crushed	O

Salt	NAME

*	O
75	QUANTITY
ml	UNIT
dry	NAME
white	NAME
wine	NAME

2	QUANTITY
large	UNIT
garlic	NAME
clove	UNIT
,	O
thinly	O
sliced	O

3/4	QUANTITY
c.	UNIT
dry	NAME
white	NAME
wine	NAME

Horseradish	NAME
cream	NAME
,	O
optional	O

1	QUANTITY
11-ounce	UNIT
can	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
whole	NAME
kernel	NAME
corn	NAME
,	O
drained	O

1	QUANTITY
teaspoon	UNIT
salt	NAME

1/4	QUANTITY
cup	UNIT
sour	NAME
cream	NAME

1/4	QUANTITY
cup	UNIT
olive	NAME
oil	NAME

1/2	QUANTITY
-LRB-	O
16-oz	UNIT
.	UNIT
-RRB-	O
package	UNIT
vermicelli	NAME

2	QUANTITY
teaspoons	UNIT
Hungarian	NAME
sweet	NAME
paprika	NAME

250.0	QUANTITY
g	UNIT
chestnut	NAME
mushrooms	NAME
,	O
halved	O
if	O
large	O

1	QUANTITY
box	UNIT
taco	NAME
dinner	NAME

2	QUANTITY
teaspoons	UNIT
prepared	O
horseradish	NAME

3	QUANTITY
cups	UNIT
good	NAME
quality	NAME
beef	NAME
stock	NAME

1	QUANTITY
1/4	QUANTITY
lb	UNIT
.	UNIT
beef	NAME
chuck	NAME

1/2	QUANTITY
c.	UNIT
water	NAME

6	QUANTITY
cups	UNIT
low-sodium	NAME
beef	NAME
broth	NAME

2	QUANTITY
tbsp.	UNIT
olive	NAME
oil	NAME

Coriander-Dusted	NAME
Roast	NAME
Beef	NAME

2	QUANTITY
tablespoons	UNIT
olive	NAME
oil	NAME

Garnish	O
:	O
fresh	O
parsley	NAME
sprigs	UNIT

1	QUANTITY
cup	UNIT
low-sodium	NAME
soy	NAME
sauce	NAME

10	QUANTITY
ounces	UNIT
pearl	NAME
onions	NAME
,	O
peeled	O

3	QUANTITY
tbsp.	UNIT
canola	NAME
oil	NAME

2	QUANTITY
can	UNIT
chickpeas	NAME

4	QUANTITY
x	O
Celery	NAME

1	QUANTITY
1/2	QUANTITY
lb	UNIT
.	UNIT
turnips	NAME

4	QUANTITY
small	UNIT
turnips	NAME
trimmed	O
and	O
cut	O
into	O
1/4	O
?	O
cubes	O

500	QUANTITY
ml	UNIT
organic	NAME
beef	NAME
stock	NAME

2	QUANTITY
-LRB-	O
14.5-oz	UNIT
.	UNIT
-RRB-	O
cans	UNIT
low-sodium	NAME
beef	NAME
broth	NAME

4	QUANTITY
cup	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
shredded	O
cabbage	NAME

3	QUANTITY
cups	UNIT
beef	NAME
stock	NAME
or	O
reduced-sodium	NAME
beef	NAME
broth	NAME

4	QUANTITY
garlic	NAME
cloves	UNIT
,	O
minced	O

2	QUANTITY
cups	UNIT
sliced	O
shitake	NAME
mushrooms	NAME
-LRB-	O
6	QUANTITY
oz	UNIT
.	UNIT
-RRB-	O
or	O
white	NAME
mushrooms	NAME

1/2	QUANTITY
tsp.	UNIT
paprika	NAME

8	QUANTITY
ounces	UNIT
cremini	NAME
mushrooms	NAME
,	O
thinly	O
sliced	O

1	QUANTITY
can	UNIT
Campbell	O
's	O
®	O
Condensed	NAME
Cream	NAME
of	NAME
Mushroom	NAME
Soup	NAME

1/4	QUANTITY
c.	UNIT
all-purpose	NAME
flour	NAME

1/2	QUANTITY
c.	UNIT
dried	NAME
apricots	NAME

2	QUANTITY
pounds	UNIT
lean	NAME
beef	NAME
stew	NAME
meat	NAME
,	O
cut	O
into	O
bite-sized	O
pieces	O

2	QUANTITY
tablespoons	UNIT
brandy	NAME

2	QUANTITY
ounces	UNIT
cheddar	NAME
cheese	NAME
cut	O
into	O
four	O
3/8	O
--	O
inch	O
cubes	O

1	QUANTITY
package	UNIT
assorted	NAME
wild	NAME
mushrooms	NAME

1	QUANTITY
c.	UNIT
chicken	NAME
stock	NAME

2	QUANTITY
teaspoons	UNIT
yellow	NAME
mustard	NAME

1	QUANTITY
1/2	QUANTITY
c.	UNIT
pitted	O
green	NAME
olives	NAME

1	QUANTITY
1/2	QUANTITY
lb	UNIT
.	UNIT
red-skinned	NAME
potatoes	NAME
,	O
scrubbed	O

1	QUANTITY
1/4	QUANTITY
lb	UNIT
.	UNIT
beef	NAME
tenderloin	NAME

1 1/2	QUANTITY
cups	UNIT
snow	NAME
peas	NAME
,	O
trimmed	O

Salt	NAME
and	O
ground	O
black	NAME
pepper	NAME

1	QUANTITY
tbsp.	UNIT
water	NAME

1	QUANTITY
tsp	UNIT
soy	NAME
sauce	NAME

3	QUANTITY
cups	UNIT
homemade	O
beef	NAME
stock	NAME

1/2	QUANTITY
cup	UNIT
canola	NAME
oil	NAME

1/2	QUANTITY
pound	UNIT
white	NAME
mushrooms	NAME
,	O
halved	O
-LRB-	O
quartered	O
if	O
large	O
-RRB-	O

3	QUANTITY
tbsp	UNIT
red	NAME
wine	NAME
vinegar	NAME

1	QUANTITY
Whole	UNIT
Beef	NAME
Tenderloin	NAME
-LRB-	O
3	QUANTITY
1/2	QUANTITY
to	QUANTITY
5	QUANTITY
Pounds	UNIT
-RRB-	O

3	QUANTITY
cups	UNIT
water	NAME

8	QUANTITY
oz	UNIT
cremini	NAME
mushrooms	NAME
,	O
thinly	O
sliced	O

2.0	QUANTITY
tbsp	UNIT
olive	NAME
oil	NAME

2	QUANTITY
Tbs	UNIT
.	UNIT
vegetable	NAME
oil	NAME

1	QUANTITY
1/2	QUANTITY
tsps	UNIT
instant	NAME
espresso	NAME
powder	NAME

lime	NAME

salt	NAME

1	QUANTITY
large	UNIT
onion	NAME
,	O
chopped	O
-LRB-	O
about	QUANTITY
1	QUANTITY
cup	UNIT
-RRB-	O

2	QUANTITY
Tbsp	UNIT
canola	NAME
oil	NAME

FOR	O
THE	O
BRINE	O

1	QUANTITY
onion	NAME
,	O
finely	O
chopped	O

1	QUANTITY
Tablespoon	UNIT
Olive	NAME
Oil	NAME

2	QUANTITY
cups	UNIT
1/2-inch	O
pieces	O
peeled	O
carrots	NAME

1	QUANTITY
cup	UNIT
dry	NAME
white	NAME
wine	NAME

Lime	NAME
wedges	NAME

8	QUANTITY
whole	UNIT
cloves	UNIT

6	QUANTITY
cups	UNIT
beef	NAME
stock	NAME
or	O
canned	O
beef	NAME
broth	NAME

1	QUANTITY
tsp.	UNIT
dried	NAME
thyme	NAME
leaves	NAME

1	QUANTITY
lb	UNIT
.	UNIT
beef	NAME
for	NAME
stew	NAME

oil	NAME
for	O
pan	O
frying	O

2.0	QUANTITY
tsp	UNIT
caraway	NAME
seeds	NAME

2	QUANTITY
tablespoons	UNIT
brandy	NAME

1/4	QUANTITY
teaspoon	UNIT
black	NAME
pepper	NAME

1	QUANTITY
tsp	UNIT
kosher	O
salt	NAME

5	QUANTITY
green	NAME
onions	NAME
,	O
finely	O
chopped	O

2	QUANTITY
tablespoons	UNIT
chopped	O
fresh	O
parsley	NAME

3	QUANTITY
pounds	UNIT
russet	NAME
potatoes	NAME
,	O
peeled	O
,	O
cut	O
into	O
1/2-inch	O
pieces	O
-LRB-	O
about	QUANTITY
7	QUANTITY
cups	UNIT
-RRB-	O

6	QUANTITY
tbsp	UNIT
-LRB-	O
approx.	QUANTITY
90	QUANTITY
ml	UNIT
-RRB-	O
milk	NAME

1	QUANTITY
whole	UNIT
beef	NAME
tenderloin	NAME
,	O
about	O
6	QUANTITY
pounds	UNIT
before	O
trimming	O

Salt	NAME
and	O
pepper	NAME

1	QUANTITY
boneless	NAME
beef	NAME
sirloin	NAME
steak	NAME
or	O
beef	NAME
top	NAME
round	NAME
steak	NAME

2	QUANTITY
tsp.	UNIT
salt	NAME

1	QUANTITY
can	UNIT
plum	NAME
tomatoes	NAME
in	NAME
juice	NAME

1/2	QUANTITY
cup	UNIT
chopped	O
parsley	NAME

1/2	QUANTITY
stick	UNIT
of	O
lemon	NAME
grass	NAME
,	O
minced	O

1/4	QUANTITY
c	UNIT
sugar	NAME

Half	QUANTITY
of	O
the	O
Coriander-Dusted	NAME
Roast	NAME
Beef	NAME
or	O
12	QUANTITY
ounces	UNIT
roast	NAME
beef	NAME
,	O
sliced	O
1/4	O
inch	O
thick	O
and	O
cut	O
into	O
strips	O

Cilantro	NAME

Hot	O
cooked	O
medium	NAME
egg	NAME
noodles	NAME

1	QUANTITY
teaspoon	UNIT
chopped	O
thyme	NAME

4	QUANTITY
c.	UNIT
regular	NAME
or	O
whole-wheat	NAME
egg	NAME
noodles	NAME

1	QUANTITY
small	UNIT
bunch	UNIT
of	O
thyme	NAME
,	O
-LRB-	O
15g	O
-RRB-	O

1 1/2	QUANTITY
pounds	UNIT
beef	NAME
stew	NAME
meat	NAME
,	O
cut	O
into	O
cubes	O

2	QUANTITY
Tbs	UNIT
flour	NAME

1/4	QUANTITY
tsp.	UNIT
.	UNIT
Freshly	O
ground	O
pepper	NAME

1/2	QUANTITY
tsp	UNIT
garlic	NAME
powder	O

1	QUANTITY
pound	UNIT
beef-stew	NAME
meat	NAME
,	O
cubed	O

1/4	QUANTITY
cup	UNIT
orange	NAME
marmalade	NAME

4	QUANTITY
tbsp.	UNIT
soy	NAME
sauce	NAME

1	QUANTITY
teaspoon	UNIT
turmeric	NAME

2	QUANTITY
teaspoons	UNIT
ground	O
coriander	NAME

2	QUANTITY
cinnamon	NAME
sticks	UNIT

2	QUANTITY
1/2	QUANTITY
c.	UNIT
beef	NAME
broth	NAME

1/4	QUANTITY
tsp.	UNIT
salt	NAME

1	QUANTITY
pound	UNIT
udon	NAME
noodles	NAME

1/2	QUANTITY
tsp	UNIT
beef	NAME
top	NAME
round	NAME
steak	NAME
,	O
3/4-inch	O
thick	O
,	O
cut	O
into	O
very	O
thin	O
strips	O

cilantro	NAME
,	O
for	O
serving	O

2	QUANTITY
cups	UNIT
beef	NAME
broth	NAME

2	QUANTITY
medium	UNIT
onions	NAME

1/8	QUANTITY
teaspoon	UNIT
salt	NAME

1	QUANTITY
tbsp.	UNIT
stick	NAME
butter	NAME

2	QUANTITY
Tbsp	UNIT
cornstarch	NAME

1	QUANTITY
tbsp.	UNIT
minced	O
garlic	NAME

6	QUANTITY
whole	UNIT
cloves	UNIT

4	QUANTITY
carrots	NAME
